precision,recall,threshold
0.20196580045778914,1.0,0.04750408977270126
0.20199299757608402,1.0,0.04753232002258301
0.20202020202020202,1.0,0.047548145055770874
0.20204741379310345,1.0,0.047562502324581146
0.20207463289775024,1.0,0.04756486043334007
0.2021018593371059,1.0,0.04756864160299301
0.20212909311413557,1.0,0.047585293650627136
0.20215633423180593,1.0,0.047594260424375534
0.2021835826930853,1.0,0.047621697187423706
0.20221083850094365,1.0,0.04763958603143692
0.20223810165835243,1.0,0.047648120671510696
0.2022653721682848,1.0,0.047689519822597504
0.20229265003371544,1.0,0.04770759865641594
0.20234722784297854,1.0,0.047719817608594894
0.2023745277927685,1.0,0.04772600904107094
0.20240183510997167,1.0,0.04772995784878731
0.20242914979757085,1.0,0.047745343297719955
0.20245647185855042,1.0,0.04775316268205643
0.20248380129589633,1.0,0.04777346923947334
0.2025111381125962,1.0,0.047780536115169525
0.2025384823116392,1.0,0.04778684675693512
0.2025658338960162,1.0,0.04778793454170227
0.2025931928687196,1.0,0.04780546575784683
0.20262055923274347,1.0,0.04780995100736618
0.2026479329910835,1.0,0.04781012237071991
0.20267531414673692,1.0,0.04781126230955124
0.20270270270270271,1.0,0.04781641811132431
0.20273009866198136,1.0,0.04781751707196236
0.20275750202757503,1.0,0.04785295948386192
0.2027849128024875,1.0,0.047884274274110794
0.20281233098972418,1.0,0.04789502173662186
0.2028397565922921,1.0,0.04790359362959862
0.20286718961319988,1.0,0.04790821298956871
0.20289463005545785,1.0,0.04791129380464554
0.20292207792207792,1.0,0.04791408032178879
0.2029495332160736,1.0,0.047919757664203644
0.2029769959404601,1.0,0.047938451170921326
0.20300446609825415,1.0,0.04794250428676605
0.2030319436924743,1.0,0.047955963760614395
0.20305942872614052,1.0,0.047961797565221786
0.20308692120227456,1.0,0.04798407852649689
0.2031144211238998,1.0,0.04798734933137894
0.20314192849404117,1.0,0.04798973724246025
0.2031694433157253,1.0,0.04801153764128685
0.2031969655919805,1.0,0.04801561310887337
0.2032244953258366,1.0,0.048026274889707565
0.2032520325203252,1.0,0.048031408339738846
0.20327957717847947,1.0,0.048055071383714676
0.20330712930333425,1.0,0.0480588860809803
0.203334688897926,1.0,0.04806450754404068
0.20336225596529284,1.0,0.04806454852223396
0.2033898305084746,1.0,0.04807103052735329
0.20341741253051263,1.0,0.048079799860715866
0.20344500203445,1.0,0.04808050021529198
0.20347259902333154,1.0,0.0480889230966568
0.2035002035002035,1.0,0.04809509590268135
0.20352781546811397,1.0,0.0481102429330349
0.20355543493011263,1.0,0.04812026768922806
0.20358306188925082,1.0,0.04812747612595558
0.2036106963485815,1.0,0.04812822863459587
0.20363833831115938,1.0,0.04813692718744278
0.20366598778004075,1.0,0.048143163323402405
0.20369364475828355,1.0,0.04815278947353363
0.20372130924894744,1.0,0.04817494377493858
0.20374898125509372,1.0,0.048177674412727356
0.20377666077978535,1.0,0.048188842833042145
0.20380434782608695,1.0,0.04820362851023674
0.20383204239706482,1.0,0.048232145607471466
0.2038597444957869,1.0,0.04823816567659378
0.20388745412532283,1.0,0.048245497047901154
0.2039151712887439,1.0,0.048257388174533844
0.20394289598912305,1.0,0.048268064856529236
0.20397062822953493,1.0,0.048276301473379135
0.2039983680130559,1.0,0.04828329011797905
0.20402611534276388,1.0,0.04828358814120293
0.20405387022173854,1.0,0.04828408360481262
0.20408163265306123,1.0,0.04829825088381767
0.20410940263981495,1.0,0.04830210655927658
0.20413718018508437,1.0,0.04831894114613533
0.2041649652919559,1.0,0.04832782968878746
0.20419275796351757,1.0,0.048338353633880615
0.2042205582028591,1.0,0.048343438655138016
0.2042483660130719,1.0,0.04834545776247978
0.20427618139724907,1.0,0.04834846407175064
0.20430400435848542,1.0,0.04835175722837448
0.2043318348998774,1.0,0.04835795983672142
0.20435967302452315,1.0,0.048361897468566895
0.20438751873552255,1.0,0.04836343973875046
0.2044153720359771,1.0,0.04836501181125641
0.20444323292899005,1.0,0.04838385805487633
0.2044711014176663,1.0,0.048387762159109116
0.20449897750511248,1.0,0.0483902283012867
0.20452686119443686,1.0,0.048412151634693146
0.2045547524887495,1.0,0.048414140939712524
0.20458265139116202,1.0,0.048429857939481735
0.20461055790478788,1.0,0.048435673117637634
0.20463847203274216,1.0,0.048438604921102524
0.20466639377814164,1.0,0.04843982681632042
0.2046943231441048,1.0,0.04844271391630173
0.2047222601337519,1.0,0.04844946786761284
0.20475020475020475,1.0,0.04845781251788139
0.20477815699658702,1.0,0.04846245422959328
0.20480611687602404,1.0,0.04847077280282974
0.20483408439164277,1.0,0.04847103729844093
0.20486205954657197,1.0,0.04848305881023407
0.2048900423439421,1.0,0.048484738916158676
0.20491803278688525,1.0,0.04848845675587654
0.20494603087853533,1.0,0.04848869517445564
0.20497403662202787,1.0,0.04849056527018547
0.2050020500205002,1.0,0.048493433743715286
0.2050300710770913,1.0,0.04850383847951889
0.2050580997949419,1.0,0.04851292446255684
0.20508613617719443,1.0,0.048514124006032944
0.20511418022699301,1.0,0.048519935458898544
0.2051422319474836,1.0,0.04853399842977524
0.2051702913418137,1.0,0.04854194447398186
0.2051983584131327,1.0,0.04854649305343628
0.2052264331645916,1.0,0.04854902997612953
0.20525451559934318,1.0,0.048553816974163055
0.20528260572054194,1.0,0.04855808615684509
0.2053107035313441,1.0,0.048560600727796555
0.2053388090349076,1.0,0.048561811447143555
0.20536692223439212,1.0,0.04856188967823982
0.20539504313295906,1.0,0.048562098294496536
0.20542317173377156,1.0,0.04856223240494728
0.20545130803999453,1.0,0.04856625199317932
0.2054794520547945,1.0,0.0485813282430172
0.20550760378133992,1.0,0.048587068915367126
0.20553576322280076,1.0,0.04860519990324974
0.2055639303823489,1.0,0.048618149012327194
0.20559210526315788,1.0,0.04861942306160927
0.2056484782012613,1.0,0.048624973744153976
0.20567667626491157,1.0,0.04862584173679352
0.2057048820625343,1.0,0.04862991347908974
0.20573309559731176,1.0,0.048634279519319534
0.205761316872428,1.0,0.0486413836479187
0.20578954589106874,1.0,0.048650648444890976
0.2058177826564215,1.0,0.04867611080408096
0.20584602717167558,1.0,0.0486806258559227
0.20587427944002196,1.0,0.04868268966674805
0.2059025394646534,1.0,0.04868293181061745
0.20593080724876442,1.0,0.04868508130311966
0.20595908279555128,1.0,0.04868616536259651
0.20598736610821203,1.0,0.04868683964014053
0.20601565718994644,1.0,0.04868723824620247
0.20604395604395603,1.0,0.04868800938129425
0.20607226267344417,1.0,0.04869193211197853
0.20610057708161583,1.0,0.04869868978857994
0.20612889927167788,1.0,0.04870157688856125
0.20615722924683894,1.0,0.04872055724263191
0.20618556701030927,1.0,0.04872150719165802
0.20621391256530108,1.0,0.04872528463602066
0.2062422659150282,1.0,0.04873431473970413
0.20627062706270627,1.0,0.048737507313489914
0.20629899601155274,1.0,0.04874739050865173
0.2063273727647868,1.0,0.04874994605779648
0.20635575732562939,1.0,0.04875725135207176
0.20638414969730326,1.0,0.048759765923023224
0.2064125498830329,1.0,0.04876837879419327
0.20644095788604458,1.0,0.04876875504851341
0.20646937370956642,1.0,0.04877406731247902
0.2064977973568282,1.0,0.048776645213365555
0.20652622883106153,1.0,0.04879317060112953
0.20655466813549986,1.0,0.0487968772649765
0.20658311527337833,1.0,0.04879758507013321
0.2066115702479339,1.0,0.0487983375787735
0.20664003306240528,1.0,0.048821914941072464
0.20666850372003306,1.0,0.04882272332906723
0.20669698222405952,1.0,0.04882702976465225
0.20672546857772878,1.0,0.04883638396859169
0.2067539627842867,1.0,0.04884220287203789
0.20678246484698098,1.0,0.04884510487318039
0.20681097476906107,1.0,0.0488489605486393
0.20683949255377826,1.0,0.04885508492588997
0.2068680182043856,1.0,0.04886564612388611
0.20689655172413793,1.0,0.048868075013160706
0.2069250931162919,1.0,0.04887169599533081
0.20695364238410596,1.0,0.04887360334396362
0.20698219953084035,1.0,0.048874299973249435
0.20701076455975712,1.0,0.048877082765102386
0.2070393374741201,1.0,0.0488787442445755
0.20706791827719492,1.0,0.04888056218624115
0.20709650697224907,1.0,0.048886872828006744
0.2071251035625518,1.0,0.04889227822422981
0.20715370805137412,1.0,0.04889824613928795
0.20718232044198895,1.0,0.048901982605457306
0.20721094073767096,1.0,0.04890337586402893
0.2072395689416966,1.0,0.04890531301498413
0.2072682050573442,1.0,0.04890542849898338
0.20729684908789386,1.0,0.04890699312090874
0.2073255010366275,1.0,0.04890866205096245
0.20735416090682887,1.0,0.04891606792807579
0.20738282870178348,1.0,0.04891836643218994
0.20741150442477876,1.0,0.048918530344963074
0.20744018807910386,1.0,0.04891912639141083
0.2074688796680498,1.0,0.048923611640930176
0.20749757919490938,1.0,0.04892924800515175
0.20752628666297732,1.0,0.048933204263448715
0.20755500207555003,1.0,0.0489337295293808
0.20758372543592582,1.0,0.04893399402499199
0.20761245674740483,1.0,0.04893575608730316
0.20764119601328904,1.0,0.04893835633993149
0.20766994323688218,1.0,0.04895009845495224
0.20769869842148989,1.0,0.04895428195595741
0.2077274615704196,1.0,0.048954736441373825
0.2077562326869806,1.0,0.048956628888845444
0.207785011774484,1.0,0.04896484687924385
0.20781379883624274,1.0,0.04896915331482887
0.20784259387557158,1.0,0.048971742391586304
0.20787139689578715,1.0,0.04897512495517731
0.2079002079002079,1.0,0.04897712543606758
0.20792902689215415,1.0,0.04898008331656456
0.207957853874948,1.0,0.048982884734869
0.2079866888519135,1.0,0.048982907086610794
0.20801553182637636,1.0,0.048984095454216
0.20804438280166435,1.0,0.04898606240749359
0.20807324178110695,1.0,0.04899093508720398
0.2081021087680355,1.0,0.048992011696100235
0.20813098376578326,1.0,0.04899277165532112
0.2081887578070784,1.0,0.048993125557899475
0.2082176568573015,1.0,0.04899698868393898
0.20824656393169513,1.0,0.049004800617694855
0.20827547903360177,1.0,0.04900705814361572
0.20833333333333334,1.0,0.04900834709405899
0.20836227253785247,1.0,0.049018315970897675
0.20839121978327313,1.0,0.04902808368206024
0.20842017507294705,1.0,0.0490318201482296
0.2084491384102279,1.0,0.04903741925954819
0.20847810979847117,1.0,0.049040865153074265
0.2085070892410342,1.0,0.049041781574487686
0.20853607674127625,1.0,0.049042217433452606
0.20856507230255839,1.0,0.0490427128970623
0.20859407592824364,1.0,0.04904836416244507
0.2086230876216968,1.0,0.049049098044633865
0.2086521073862846,1.0,0.049049265682697296
0.20871017114234033,1.0,0.04904935881495476
0.20873921514055108,1.0,0.049050621688365936
0.20876826722338204,1.0,0.04905084893107414
0.20879732739420936,1.0,0.04907388240098953
0.20882639565641098,1.0,0.04907936602830887
0.20885547201336674,1.0,0.049083855003118515
0.20888455646845844,1.0,0.049084294587373734
0.20891364902506965,1.0,0.04909306764602661
0.20894274968658588,1.0,0.0490974485874176
0.20897185845639454,1.0,0.04910508915781975
0.20900097533788492,1.0,0.04910940304398537
0.20903010033444816,1.0,0.049109622836112976
0.20905923344947736,1.0,0.049112558364868164
0.20908837468636743,1.0,0.04911265894770622
0.20911752404851527,1.0,0.049116987735033035
0.2091466815393196,1.0,0.04911931976675987
0.20917584716218102,1.0,0.04912136495113373
0.20920502092050208,1.0,0.04912363365292549
0.20923420281768726,1.0,0.04912559688091278
0.20926339285714285,1.0,0.0491323284804821
0.2092925910422771,1.0,0.04913384094834328
0.20932179737650014,1.0,0.04913882538676262
0.209351011863224,1.0,0.04913969710469246
0.20938023450586266,1.0,0.049147117882966995
0.20940946530783192,1.0,0.04914834722876549
0.20943870427254957,1.0,0.04915175586938858
0.20946795140343527,1.0,0.04915931448340416
0.20949720670391062,1.0,0.049163855612277985
0.2095264701773991,1.0,0.04916589707136154
0.20955574182732606,1.0,0.04916665703058243
0.2095850216571189,1.0,0.049167338758707047
0.20961430967020683,1.0,0.0491764098405838
0.20964360587002095,1.0,0.049177076667547226
0.2096729102599944,1.0,0.0491776168346405
0.20970222284356213,1.0,0.04917823523283005
0.20973154362416108,1.0,0.04917938634753227
0.20976087260523005,1.0,0.049179643392562866
0.2097902097902098,1.0,0.04918047785758972
0.209819555182543,1.0,0.049181170761585236
0.2098489087856743,1.0,0.04918332025408745
0.20987827060305023,1.0,0.04919291287660599
0.20990764063811923,1.0,0.0491945743560791
0.2099370188943317,1.0,0.04919500648975372
0.20996640537513997,1.0,0.049195822328329086
0.20999580008399832,1.0,0.04919746518135071
0.21002520302436292,1.0,0.04920371249318123
0.21005461419969193,1.0,0.0492112934589386
0.21008403361344538,1.0,0.049211423844099045
0.2101134612690853,1.0,0.049217287451028824
0.21014289717007564,1.0,0.04923604056239128
0.2101723413198823,1.0,0.04924368858337402
0.2102017937219731,1.0,0.049245525151491165
0.2102312543798178,1.0,0.04925001785159111
0.21026072329688814,1.0,0.04925083369016647
0.21029020047665778,1.0,0.04925156757235527
0.21031968592260236,1.0,0.04925335571169853
0.2103491796381994,1.0,0.04925939813256264
0.21037868162692847,1.0,0.04926062002778053
0.210408191892271,1.0,0.04926116019487381
0.21043771043771045,1.0,0.049262017011642456
0.21046723726673214,1.0,0.049264274537563324
0.21049677238282347,1.0,0.04926712065935135
0.21052631578947367,1.0,0.04927412420511246
0.21055586749017405,1.0,0.04927930608391762
0.2105854274884178,1.0,0.04928206279873848
0.21061499578770007,1.0,0.04928278550505638
0.21064457239151804,1.0,0.04928676038980484
0.21070375052675938,1.0,0.04928749427199364
0.21073335206518684,1.0,0.04928883910179138
0.2107629619221582,1.0,0.04929138720035553
0.21079258010118043,1.0,0.04929497838020325
0.21082220660576248,1.0,0.04929589852690697
0.21085184143941524,1.0,0.04929673299193382
0.21088148460565162,1.0,0.04929732903838158
0.2109111361079865,1.0,0.049303438514471054
0.21094079594993673,1.0,0.04930631071329117
0.2109704641350211,1.0,0.049313440918922424
0.21100014066676046,1.0,0.04931389167904854
0.21102982554867755,1.0,0.049315787851810455
0.21105951878429718,1.0,0.04931725561618805
0.2110892203771461,1.0,0.049317631870508194
0.211118930330753,1.0,0.04931899905204773
0.21114864864864866,1.0,0.04931922256946564
0.21117837533436576,1.0,0.04932445287704468
0.21120811039143902,1.0,0.049325425177812576
0.21123785382340515,1.0,0.04933382198214531
0.2112676056338028,1.0,0.04933539777994156
0.2112973658261727,1.0,0.049351148307323456
0.21132713440405748,1.0,0.04935535043478012
0.21135691137100182,1.0,0.04935731366276741
0.21138669673055244,1.0,0.049359310418367386
0.21141649048625794,1.0,0.0493595227599144
0.211446292641669,1.0,0.0493842214345932
0.21147610320033836,1.0,0.04938967153429985
0.21150592216582065,1.0,0.04938988760113716
0.21153574954167254,1.0,0.049390602856874466
0.21156558533145275,1.0,0.04939291626214981
0.21159542953872196,1.0,0.049399785697460175
0.21162528216704288,1.0,0.04942118376493454
0.21165514321998025,1.0,0.04942485690116882
0.21168501270110077,1.0,0.049426522105932236
0.2117148906139732,1.0,0.049433156847953796
0.21174477696216826,1.0,0.0494362935423851
0.21180457497881955,1.0,0.04943839833140373
0.21183448665442733,1.0,0.049441996961832047
0.211864406779661,1.0,0.04944872856140137
0.21189433535810143,1.0,0.049452975392341614
0.21192427239333145,1.0,0.04945320263504982
0.21195421788893598,1.0,0.04945850372314453
0.211984171848502,1.0,0.049460846930742264
0.21201413427561838,1.0,0.04946662113070488
0.21204410517387617,1.0,0.04946831613779068
0.21207408454686838,1.0,0.04947725310921669
0.21210407239819004,1.0,0.04948298633098602
0.21213406873143828,1.0,0.04948524013161659
0.21216407355021216,1.0,0.049485739320516586
0.2121940868581129,1.0,0.04948681592941284
0.21222410865874364,1.0,0.049491997808218
0.21225413895570963,1.0,0.04950008913874626
0.21228417775261818,1.0,0.04950055107474327
0.21231422505307856,1.0,0.0495007298886776
0.21234428086070214,1.0,0.04950205236673355
0.21237434517910236,1.0,0.04950873181223869
0.21240441801189464,1.0,0.049513500183820724
0.2124344993626965,1.0,0.04951441287994385
0.21246458923512748,1.0,0.049517225474119186
0.21249468763280918,1.0,0.04951886087656021
0.21252479455936527,1.0,0.04951971396803856
0.21255491001842142,1.0,0.04952191561460495
0.21258503401360543,1.0,0.049533069133758545
0.21261516654854712,1.0,0.049535173922777176
0.21264530762687836,1.0,0.049537453800439835
0.21267545725223308,1.0,0.049538832157850266
0.2127056154282473,1.0,0.04954029992222786
0.21273578215855907,1.0,0.04954216629266739
0.2127659574468085,1.0,0.049548596143722534
0.21279614129663782,1.0,0.04955704137682915
0.21282633371169127,1.0,0.049559175968170166
0.21285653469561516,1.0,0.04956139996647835
0.21288674425205792,1.0,0.04956868290901184
0.21291696238466998,1.0,0.04957176372408867
0.21294718909710392,1.0,0.04957778751850128
0.21297742439301434,1.0,0.0495813749730587
0.21300766827605794,1.0,0.04958568885922432
0.21303792074989347,1.0,0.049587808549404144
0.21306818181818182,1.0,0.04958905652165413
0.21312872975277067,1.0,0.04958956316113472
0.2131590166264033,1.0,0.049591314047575
0.21318931210915293,1.0,0.04959418997168541
0.21321961620469082,1.0,0.04960814118385315
0.21324992891669037,1.0,0.04960891604423523
0.21328025024882696,1.0,0.04961671680212021
0.21331058020477817,1.0,0.04961903393268585
0.2133409187882236,1.0,0.04961967095732689
0.21337126600284495,1.0,0.04962420463562012
0.21340162185232608,1.0,0.049627695232629776
0.21343198634035287,1.0,0.049627885222435
0.21346235947061334,1.0,0.04963099956512451
0.2134927412467976,1.0,0.04963485524058342
0.21352313167259787,1.0,0.049635149538517
0.21355353075170844,1.0,0.049636125564575195
0.21358393848782573,1.0,0.04963615909218788
0.21361435488464825,1.0,0.04963770508766174
0.21364477994587666,1.0,0.04964113235473633
0.21367521367521367,1.0,0.049649275839328766
0.21370565607636416,1.0,0.04965364933013916
0.21373610715303507,1.0,0.049655135720968246
0.21376656690893545,1.0,0.049655742943286896
0.2137970353477765,1.0,0.049662403762340546
0.21382751247327156,1.0,0.04966743290424347
0.21385799828913601,1.0,0.04967118427157402
0.21388849279908742,1.0,0.04967665672302246
0.2139189960068454,1.0,0.04968617483973503
0.2139495079161318,1.0,0.04968712851405144
0.21398002853067047,1.0,0.04969935119152069
0.21401055785418746,1.0,0.04970189183950424
0.21404109589041095,1.0,0.04970774054527283
0.2140716426430712,1.0,0.049708519130945206
0.21410219811590064,1.0,0.0497090220451355
0.21413276231263384,1.0,0.049710340797901154
0.21416333523700742,1.0,0.04971035197377205
0.21419391689276024,1.0,0.04971078783273697
0.21422450728363324,1.0,0.049711018800735474
0.2142551064133695,1.0,0.04971177503466606
0.21428571428571427,1.0,0.04971207305788994
0.2143163309044149,1.0,0.04972099885344505
0.21434695627322092,1.0,0.049724552780389786
0.21437759039588394,1.0,0.049725838005542755
0.2144082332761578,1.0,0.04972727969288826
0.21443888491779842,1.0,0.04972739517688751
0.21446954532456391,1.0,0.04973028972744942
0.2145002145002145,1.0,0.04973798617720604
0.2145308924485126,1.0,0.0497489869594574
0.21456157917322272,1.0,0.049749549478292465
0.2145922746781116,1.0,0.04975903779268265
0.21462297896694807,1.0,0.04976433515548706
0.21465369204350315,1.0,0.04976614937186241
0.21468441391155002,1.0,0.04976638779044151
0.21471514457486401,1.0,0.04976939782500267
0.2147458840372226,1.0,0.049771543592214584
0.21477663230240548,1.0,0.04977334663271904
0.21480738937419447,1.0,0.049773696810007095
0.21483815525637354,1.0,0.04977460205554962
0.21486892995272883,1.0,0.04977622255682945
0.2148997134670487,1.0,0.04977894201874733
0.21493050580312364,1.0,0.049786053597927094
0.21496130696474636,1.0,0.04979903995990753
0.21499211695571163,1.0,0.049799397587776184
0.21502293577981652,1.0,0.049799688160419464
0.21505376344086022,1.0,0.049799807369709015
0.21508459994264412,1.0,0.04980107396841049
0.21511544528897175,1.0,0.049809250980615616
0.21514629948364888,1.0,0.049817875027656555
0.21517716253048344,1.0,0.04982130229473114
0.2152080344332855,1.0,0.04983055964112282
0.2152389151958674,1.0,0.04983198642730713
0.21526980482204364,1.0,0.04983419179916382
0.21530070331563084,1.0,0.04983792454004288
0.2153316106804479,1.0,0.04984062910079956
0.21536252692031588,1.0,0.049845799803733826
0.21539345203905802,1.0,0.049856845289468765
0.2154243860404998,1.0,0.04985736683011055
0.21545532892846883,1.0,0.04985867813229561
0.215486280706795,1.0,0.049862880259752274
0.21551724137931033,1.0,0.04986659064888954
0.2155482109498491,1.0,0.04987016320228577
0.21557918942224777,1.0,0.0498720183968544
0.21561017680034497,1.0,0.04987570270895958
0.21564117308798159,1.0,0.04988129436969757
0.21567217828900073,1.0,0.04988306760787964
0.21570319240724764,1.0,0.04988371208310127
0.21576524741081704,1.0,0.04988408461213112
0.21579628830384118,1.0,0.049888547509908676
0.2158273381294964,1.0,0.04989130422472954
0.21585839689163908,1.0,0.04989435523748398
0.2158894645941278,1.0,0.04989594593644142
0.21592054124082338,1.0,0.049896273761987686
0.21595162683558883,1.0,0.049898918718099594
0.2159827213822894,1.0,0.04989960044622421
0.21601382488479262,1.0,0.049902260303497314
0.21604493734696817,1.0,0.04990692436695099
0.21607605877268798,1.0,0.04990888759493828
0.21610718916582625,1.0,0.049911074340343475
0.21613832853025935,1.0,0.049918465316295624
0.21616947686986598,1.0,0.04992322996258736
0.21620063418852695,1.0,0.04992325231432915
0.21623180049012541,1.0,0.0499250628054142
0.21626297577854672,1.0,0.04992999508976936
0.21632535333141045,1.0,0.04993569478392601
0.2163565556036348,1.0,0.049938883632421494
0.21638776687824582,1.0,0.0499403215944767
0.2164189871591401,1.0,0.04994242638349533
0.21645021645021645,1.0,0.04994814842939377
0.21648145475537595,1.0,0.04995284602046013
0.21651270207852194,1.0,0.049964841455221176
0.21654395842355997,1.0,0.04996894672513008
0.21657522379439792,1.0,0.04996970295906067
0.21660649819494585,1.0,0.049974504858255386
0.21663778162911612,1.0,0.04998133331537247
0.21666907410082334,1.0,0.04998287186026573
0.2167003756139844,1.0,0.049986470490694046
0.21673168617251842,1.0,0.049995068460702896
0.21676300578034682,1.0,0.049996886402368546
0.21679433444139326,1.0,0.05000047758221626
0.2168256721595837,1.0,0.05000079795718193
0.21685701893884632,1.0,0.050003886222839355
0.21688837478311163,1.0,0.05000889673829079
0.21691973969631237,1.0,0.05001292750239372
0.21695111368238357,1.0,0.050016529858112335
0.21698249674526254,1.0,0.05001665651798248
0.2170138888888889,1.0,0.05002117529511452
0.2170767004341534,1.0,0.0500241294503212
0.21710811984368214,1.0,0.05002916231751442
0.21713954834973942,1.0,0.050029270350933075
0.21717098595627624,1.0,0.050035882741212845
0.21720243266724587,1.0,0.05003742873668671
0.2172338884866039,1.0,0.05003849416971207
0.21726535341830822,1.0,0.050039518624544144
0.21729682746631898,1.0,0.05004415288567543
0.21732831063459868,1.0,0.05004497990012169
0.21735980292711202,1.0,0.05004813149571419
0.21739130434782608,1.0,0.050048619508743286
0.21742281490071025,1.0,0.050054822117090225
0.21745433458973615,1.0,0.05005723610520363
0.21748586341887777,1.0,0.05005933344364166
0.21751740139211137,1.0,0.05006001144647598
0.21754894851341552,1.0,0.05006211996078491
0.2175805047867711,1.0,0.05006980895996094
0.21761207021616133,1.0,0.050070300698280334
0.2176436448055717,1.0,0.0500754676759243
0.21767522855899,1.0,0.050078995525836945
0.21770682148040638,1.0,0.050080277025699615
0.21773842357381332,1.0,0.050082381814718246
0.21777003484320556,1.0,0.050082940608263016
0.21780165529258022,1.0,0.05008513480424881
0.21783328492593668,1.0,0.05008750408887863
0.2178649237472767,1.0,0.050089702010154724
0.2178965717606043,1.0,0.0500909648835659
0.2179282289699259,1.0,0.050091635435819626
0.21795989537925023,1.0,0.05009268596768379
0.21799157099258828,1.0,0.05009365454316139
0.2180232558139535,1.0,0.050105020403862
0.21805494984736154,1.0,0.05010576918721199
0.21808665309683048,1.0,0.050106290727853775
0.2181183655663807,1.0,0.05010683462023735
0.2181500872600349,1.0,0.05011545866727829
0.21818181818181817,1.0,0.05012079328298569
0.21821355833575792,1.0,0.05012893304228783
0.21824530772588388,1.0,0.0501299649477005
0.21827706635622818,1.0,0.05013295263051987
0.2183088342308252,1.0,0.05013571307063103
0.2183406113537118,1.0,0.05014337599277496
0.21837239772892705,1.0,0.05014556646347046
0.21840419336051253,1.0,0.050147783011198044
0.218435998252512,1.0,0.05014897137880325
0.21846781240897176,1.0,0.05015158653259277
0.21849963583394028,1.0,0.05015164613723755
0.21853146853146854,1.0,0.05015227198600769
0.2185633105056098,1.0,0.050157926976680756
0.2185951617604197,1.0,0.05015887692570686
0.2186270222999563,1.0,0.05016317218542099
0.21865889212827988,1.0,0.05016598850488663
0.21869077124945327,1.0,0.050167862325906754
0.21872265966754156,1.0,0.050170332193374634
0.21875455738661223,1.0,0.050173066556453705
0.21878646441073513,1.0,0.050173308700323105
0.2188183807439825,1.0,0.05017739534378052
0.21885030639042893,1.0,0.050178542733192444
0.21888224135415146,1.0,0.05018313601613045
